Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,"0,000381211483198474","-2,02321492892565E-11","-0,00369194391464393",0,0,0,"0,527106225842897","0,00177362239707865","6,69374783466431E-11","-0,000154235397930524","0,00176412791954338","6,91101668758411E-12","0,00325143053722484",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/base_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/base_link.STL,,tapaHEX-1;BaseHEX-1;pata_dynamixel-6/UnionCuerpo-1;pata_dynamixel-1/UnionCuerpo-1;pata_dynamixel-2/UnionCuerpo-1;pata_dynamixel-4/UnionCuerpo-1;pata_dynamixel-3/UnionCuerpo-1;pata_dynamixel-5/UnionCuerpo-1;pata_dynamixel-1/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-1/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-1/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-1/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-3/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-3/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-3/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-3/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-4/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-4/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-4/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-4/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-2/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-2/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-2/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-2/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1,coord_base_link,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
1A_link,"0,0425883602881117","-0,000110394674915804","-0,0014258894691025",0,0,0,"0,131084760236463","1,70425121029834E-05","-3,47272733238985E-07","1,61653255945324E-06","3,99912084880086E-05","-7,83901292977284E-08","3,98749170234849E-05",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/1A_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/1A_link.STL,,pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part2_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part1_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-2;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part4_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part5_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-3;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-4;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-1;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-6;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-7;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-9;pata_dynamixel-5/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-8;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part2_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-4;pata_dynamixel-5/coxa-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-3;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-9;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-8;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-6;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part5_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part1_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-7;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part4_XL430_W250_T.ipt-1,Coord1A,Eje1A,1A_joint,revolute,"0,12657",0,0,"0,0040871","-0,089676","-0,0398",base_link,"-0,013133",0,"0,99991",1,1,"-1,5708","1,5708",,,,,,,,
1B_link,"0,125901187517044","-0,0078222020366171","-0,00240087639762571",0,0,0,"0,120941358119086","1,96801989958315E-05","2,02860454604544E-05","6,99043921103229E-06","0,00014514858231745","-1,28256080937434E-06","0,000148244389974979",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/1B_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/1B_link.STL,,pata_dynamixel-5/tibiamot-1;pata_dynamixel-5/femuraux-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-5/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part2_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part1_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part4_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part5_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-7;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-9;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-6;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-8;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-3;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-4;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-2;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-1,Coord1B,Eje1B,1B_joint,revolute,"0,07825",0,0,"0,0054103","-0,81909","0,033352",1A_link,0,1,0,1,1,"-2,9671","1,7453",,,,,,,,
1C_link,"0,0339776219772593","-0,00156443530814254","0,017393462555955",0,0,0,"0,0925143616018106","3,66153356089704E-05","-1,01845544041499E-09","1,09108955295491E-05","9,28110941621983E-05","-1,9242090147375E-09","0,00011006185933398",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/1C_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/1C_link.STL,,pata_dynamixel-5/Tibia-2;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-5/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1,Coord1C,Eje1C,1C_joint,revolute,"0,172821824222266","-0,00859357288230811",0,"-3,13913475006377","1,07013691482246","-3,13476958627829",1B_link,0,1,0,1,1,"-0,872665","2,96706",,,,,,,,
2A_link,"0,0425883602566958","-0,000110394481031562","-0,00142588944117594",0,0,0,"0,131084759864256","1,70425116639409E-05","-3,47272874327889E-07","1,61653256549948E-06","3,99912084642208E-05","-7,83899133728443E-08","3,98749165335883E-05",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/2A_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/2A_link.STL,,pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part2_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part1_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part4_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part5_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part1_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part2_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part4_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part5_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-3;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-2;pata_dynamixel-6/coxa-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-4;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-1;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-6;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-7;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-8;pata_dynamixel-6/DynamixelXL-1/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-9;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-4;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-3;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-9;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-8;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-6;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-7,Coord2A,Eje2A,2A_joint,revolute,"0,063953","-0,10903","-0,0064656","0,091095","-0,034728","-1,0878",base_link,"0,013133",0,"-0,99991",1,1,"-1,5708","1,5708",,,,,,,,
2B_link,"0,123975813664429","-0,00796543743027611","-0,00236429836577412",0,0,0,"0,122818951689808","1,97324746373867E-05","2,02858394641999E-05","6,99041036739084E-06","0,00014524510832736","-1,28261372698918E-06","0,000148296667117215",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/2B_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/2B_link.STL,,pata_dynamixel-6/tibiamot-1;pata_dynamixel-6/femuraux-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part1_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part4_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part5_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part2_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-9;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-3;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-4;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-2;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-7;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-6;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-8;pata_dynamixel-6/DynamixelXL-3/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5,Coord2B,Eje2B,2B_joint,revolute,"0,0782500731858153",0,0,"0,00541027891423811","-0,819093279009694","0,0333518742125984",2A_link,0,1,0,1,1,"-2,9671","1,745",,,,,,,,
2C_link,"0,0339776220044853","-0,00156443532492268","0,0173934625731604",0,0,0,"0,0925143615216015","3,66153356080564E-05","-1,01845547507643E-09","1,09108955286656E-05","9,28110941604987E-05","-1,92421001252198E-09","0,00011006185933319",0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/2C_link.STL,"0,698039215686274","0,698039215686274","0,698039215686274",1,0,0,0,0,0,0,package://dynamixel_hexapod_description/meshes/2C_link.STL,,pata_dynamixel-6/Tibia-2;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/XL430_W250_T.iam-1/countersunk flat head cross recess screw_din_DIN EN ISO 7046-1 - M2.5 x 10 - Z - 10N.ipt-5;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/Part3_XL430_W250_T.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_DUMMY.ipt-1;pata_dynamixel-6/DynamixelXL-2/DynamixelXL.0010 - copia.iam-1/DC11_A01_IDLER_CAP_DUMMY.ipt-1,Coord2C,Eje2C,2C_joint,revolute,"0,172821824222266","-0,00859357288230778",0,"-3,13913475006377","1,07013691482246","-3,13476958627829",2B_link,0,-1,0,1,1,"-0,872665","2,96706",,,,,,,,
